"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"SGYP","Synergy Pharmaceuticals, Inc.","3.91","365849601.43","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
"SGYPU","Synergy Pharmaceuticals, Inc.","12.2499","22272547.6818","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypu",
"SGYPW","Synergy Pharmaceuticals, Inc.","1.4","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypw",
"ELOS","Syneron Medical Ltd.","10.62","389016823.32","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/elos",
"SNPS","Synopsys, Inc.","38.14","5876749037.96","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/snps",
"SNTA","Synta Pharmaceuticals Corp.","4.3","401080375.8","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snta",
"SYNT","Syntel, Inc.","80.89","3377997138.2","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/synt",
"SYMX","Synthesis Energy Systems, Inc.","1.48","107612768.4","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"SYNM","Syntroleum Corporation","3.38","33690308.86","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/synm",
"SYUT","Synutra International, Inc.","5.62","322030007.06","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/syut",
"SYPR","Sypris Solutions, Inc.","4.02","82494026.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"SYRX","Sysorex Global Holding Corp.","4.7501","83916207.1198","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/syrx",
"TROW","T. Rowe Price Group, Inc.","81.32","21365510583","n/a","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/trow",
"TAIT","Taitron Components Incorporated","0.993","5500977.708","n/a","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","20.63","2022020774.3","n/a","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo",
"TLMR","Talmer Bancorp, Inc.","13.59","950999090.22","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tlmr",
"TNDM","Tandem Diabetes Care, Inc.","15.82","363556002.88","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","9.6","97907836.8","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TNGO","Tangoe, Inc.","14.4","556338888","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tngo",
"TEDU","Tarena International, Inc.","8.05","407791981.45","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu",
"TRGT","Targacept, Inc.","3.84","129732821.76","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trgt",
"TASR","TASER International, Inc.","13.64","734740219.4","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","7.9","69561364.4","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TAYC","Taylor Capital Group, Inc.","21.46","630282067.02","n/a","2002","Finance","Major Banks","http://www.nasdaq.com/symbol/tayc",
"TAYCO","Taylor Capital Group, Inc.","26.95","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tayco",
"TAYCP","Taylor Capital Group, Inc.","25.9","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/taycp",
"TAYD","Taylor Devices, Inc.","8.69","29049071.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"TCPC","TCP Capital Corp.","15.8","571960316","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"TEAR","TearLab Corporation","4.37","146768202.37","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tear",
"TECD","Tech Data Corporation","64.09","2446756175.11","n/a","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd",
"TECH","Techne Corporation","90.63","3344317782.03","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tech",
"TCCO","Technical Communications Corporation","4.88","8973934.48","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","7.82","255659995.08","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","10.33","251126049.79","n/a","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls",
"TECU","Tecumseh Products Company","6","110878104","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tecu",
"TKMR","Tekmira Pharmaceuticals Corp","12.295","268205589","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkmr",
"TSYS","TeleCommunication Systems, Inc.","3.15","186864655.95","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tsys",
"TNAV","TeleNav, Inc.","5.75","225151559.75","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TTEC","TeleTech Holdings, Inc.","26.04","1287256412.4","n/a","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec",
"TELK","Telik, Inc.","1.49","6828813.04","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/telk",
"TBNK","Territorial Bancorp Inc.","20.54","202943066.82","n/a","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","27","971883495","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","21.5","862266594.5","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla Motors, Inc.","190.16","23588243740.88","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","31.61","260222402.41","n/a","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess",
"TSRA","Tessera Technologies, Inc.","21.86","1168713203","n/a","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsra",
"TTEK","Tetra Tech, Inc.","27.03","1755797386.74","n/a","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek",
"TLOG","TetraLogic Pharmaceuticals Corporation","6.13","136598915.49","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlog",
"TTPH","Tetraphase Pharmaceuticals, Inc.","9.03","233244737.46","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","53.88","2320088586.84","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","24.066","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","24.5","147000000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","41.24","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","46.14","49801264091.16","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","24.76","1729151566.68","n/a","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
"THRD","TF Financial Corporation","30.43","95861924.92","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/thrd",
"TFSL","TFS Financial Corporation","13.54","4141252652.96","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","4.74","178339689.18","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx",
"TGE","TGC Industries, Inc.","4.81","105613973.27","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tge",
"ABCO","The Advisory Board Company","50.33","1819014126.51","n/a","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco",
"ANDE","The Andersons, Inc.","49.86","1415405686.14","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","15.69","589984856.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk",
"BKYF","The Bank of Kentucky Financial Corp.","34.54","264651351.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkyf",
"BONT","The Bon-Ton Stores, Inc.","10.86","190878259.62","n/a","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont",
"CG","The Carlyle Group L.P.","31.06","9704914916.96","n/a","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","44.72","2238351914.24","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","18.38","460394848.68","n/a","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"PLCE","The Children&#39;s Place Retail Stores, Inc.","49.34","1087796019.6","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/plce",
"TCFC","The Community Financial Corporation","22","103100602","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","12.88","820023914.64","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","11.68","156920169.28","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","40.88","908270531.84","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","30.21","435782512.68","n/a","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","29.51","1423922156.41","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","14.37","73995153.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","38.35","351669883.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"TFM","The Fresh Market, Inc.","32","1548890528","n/a","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm",
"GT","The Goodyear Tire & Rubber Company","24.73","6144211703.31","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"HCKT","The Hackett Group, Inc.","6.18","184719860.1","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","93.81","4678738289.82","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","8.15","30261528.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","19.03","45099710.81","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"KEYW","The KEYW Holding Corporation","10.5","392915365.5","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw",
"MSG","The Madison Square Garden Company","49.82","3844989426.96","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msg",
"TMNG","The Management Network Group, Inc.","4.2","36802626","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tmng",
"MDCO","The Medicines Company","25.95","1687078552.95","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"MIDD","The Middleby Corporation","226.41","4322067279.6","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd",
"NDAQ","The NASDAQ OMX Group, Inc.","36.51","6213212945.88","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq",
"NAVG","The Navigators Group, Inc.","61.25","873131367.5","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"PTRY","The Pantry, Inc.","14.27","334659283.69","n/a","1999","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ptry",
"PCLN","The Priceline Group Inc. ","1159.91","60816853484.9","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"PRSC","The Providence Service Corporation","39.45","550798217.4","n/a","2003","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/prsc",
"SPNC","The Spectranetics Corporation","23.88","992900502.24","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc",
"ULTI","The Ultimate Software Group, Inc.","119.07","3486521771.46","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti",
"WTSL","The Wet Seal, Inc.","1.09","92095272.84","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/wtsl",
"YORW","The York Water Company","19.69","254872479.4","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","2.26","65051679.54","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"THRX","Theravance, Inc.","27.04","3045620169.28","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thrx",
"TST","TheStreet, Inc.","2.47","84867730.35","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","13.18","446870562.36","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"THOR","Thoratec Corporation","32.16","1826688000","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/thor",
"THLD","Threshold Pharmaceuticals, Inc.","3.8","225515685.4","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld",
"THTI","THT Heat Transfer Technology, Inc.","1.31","26794085","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti",
"OINK","Tianli Agritech, Inc.","2.13","41671320","n/a","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/oink",
"TIBX","TIBCO Software, Inc.","19.2","3124452652.8","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tibx",
"TICC","TICC Capital Corp.","9.35","562997375.05","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TIGR","TigerLogic Corporation","1.31","39413820.66","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tigr",
"TTS","Tile Shop Hldgs, Inc.","14.02","718253012","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts",
"TSBK","Timberland Bancorp, Inc.","10.78","75955190.08","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Financial Inc.","8.39","89084575.33","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","16.51","350941199.31","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn",
"TIVO","TiVo Inc.","11.96","1443471727.36","n/a","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo",
"TNXP","Tonix Pharmaceuticals Holding Corp.","8.5","84398251","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp",
"TISA","Top Image Systems, Ltd.","3.789","58377032.064","n/a","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","5.589","13842773.721","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","10.6","31948633.2","n/a","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          ",
"TRCH","Torchlight Energy Resources, Inc.","4.4","80389795.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TRNX","Tornier N.V.","20.54","997446226.4","n/a","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx",
"TWGP","Tower Group International, Ltd.","2.34","134095398.84","n/a","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/twgp",
"TSEM","Tower Semiconductor Ltd.","8.53","412698545.3","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem",
"TWER","Towerstream Corporation","1.67","110954066.87","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","6.36","154400549.76","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","15.21","528781156.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TSCO","Tractor Supply Company","64.72","8963263918.16","n/a","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TSRE","Trade Street Residential, Inc.","7.44","272126154.24","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tsre",
"TWMC","Trans World Entertainment Corp.","3.46","110972424.3","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","10.18","84791815.9","n/a","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","9.34","62474942.44","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TSPT","Transcept Pharmaceuticals, Inc.","2.93","55245612.94","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tspt",
"TBIO","Transgenomic, Inc.","4.14","30444297.3","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/tbio",
"TGA","Transglobe Energy Corp","6.65","496385220.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga",
"TTHI","Transition Therapeutics, Inc.","4.7","150422527.1","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi",
"TZOO","Travelzoo Inc.","18.21","268542032.34","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TREE","Tree.com, Inc.","23.63","267502209.87","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tree",
"TRVN","Trevena, Inc.","4.79","125655811.34","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","23.45","378114764.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRS","TriMas Corporation","34.8","1573919923.2","n/a","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","35.32","9209564402.08","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","24.02","554240506.52","n/a","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","86.09","12281013729.73","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TQNT","TriQuint Semiconductor, Inc.","14.73","2523722702.07","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/tqnt",
"TSC","TriState Capital Holdings, Inc.","13.71","393343725.09","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc",
"TRIV","TriVascular Technologies, Inc.","13.03","264563139.65","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/triv",
"TROV","TrovaGene, Inc.","4.64","87709878.24","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","14.98","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","3.5","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"THST","Truett-Hurst, Inc.","5.22","14167080","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRST","TrustCo Bank Corp NY","6.73","637098202.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","23.42","1579434542.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","3","5886186","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","7.84","653421812.96","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TCX","Tucows Inc.","14.7","162710757.3","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","14.72","639907265.92","n/a","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","10.75","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/tour",
"TWTC","tw telecom inc.","30.8","4248127329.6","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/twtc",
"FOX","Twenty-First Century Fox, Inc.","34.07","75852039716.55","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","34.9","50892442437.7","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","33.06","372416701.38","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","8.2","65070763.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","24.34","341958550.28","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","3.32","110993336.96","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","4.02","111617366.28","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","3.44","53196768.88","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UBIC","UBIC, Inc.","8.05","55401388","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic",
"UBNT","Ubiquiti Networks, Inc.","34.07","2990872188.51","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","23.5","164484443","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","88.51","5692607389.8","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","8.05","237013026.6","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","33.44","1004400295.36","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","3.95","69228604.55","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","2.95","414237486.65","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","25.24","708035306.88","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","57.28","2602708630.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","16.34","3544742230.26","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","12.85","68633738.95","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","2.96","303854395.52","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","25.63","1185954461.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","23.59","105170400.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","5.26","64955987.22","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"QURE","uniQure N.V.","9.62","169262995.72","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","7.56","40542828.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","13.7","47009686.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","29.52","2037090802.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","10.76","55409308.64","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","15.69","774590101.86","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","3.33","167902183.08","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc.","13.04","337787586.24","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","27.84","707131712.64","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","16.15","336686656.65","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","66","3275271648","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","11.11","157193323.54","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","5.67","83852994.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
