"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"SSY","SunLink Health Systems, Inc.","1.409","13305761.872","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ssy",
"STS","Supreme Industries, Inc.","6.01","98779139.97","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"SYRG","Synergy Resources Corporation","11.13","859070686.11","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/syrg",
"SYN","Synthetic Biologics, Inc","1.265","73719843.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/syn",
"TRX","Tanzanian Royalty Exploration Corporation","2.1","211937422.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trx",
"TGB","Taseko Mines Limited","2.21","428147620.55","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgb",
"TAS","Tasman Metals Ltd","1.25","81798760","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tas",
"TSH","Teche Holding Company","72.7","153360940.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tsh",
"TRC/WS","Tejon Ranch Co","3.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trc/ws",
"TIK","Tel-Instrument Electronics Corp.","5.09","16534289.83","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"TGC","Tengasco, Inc.","0.46","27987509.98","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tgc",
"GLU","The Gabelli Global Utility and Income Trust","20.3","83606240.2","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/glu",
"GLU^A","The Gabelli Global Utility and Income Trust","50.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glu^a",
"TXMD","TherapeuticsMD, Inc.","3.87","562851182.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/txmd",
"TPI","Tianyin Pharmaceutical Co., Inc.","0.8503","24984187.1873","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tpi",
"IDI","Tiger Media, Inc.","0.82","29192603.52","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/idi",
"TLR","Timberline Resources Corporation","0.129","7178305.362","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tlr",
"TGD","Timmons Gold Corp","1.4","228730663","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgd",
"TOF","Tofutti Brands Inc.","4.61","23758584.66","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tof",
"TMP","Tompkins Financial Corporation","47.02","697098019.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tmp",
"TAT","Transatlantic Petroleum Ltd","8.22","307602453.06","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tat",
"TRXC","TransEnterix, Inc.","4.03","253749977.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trxc",
"TPLM","Triangle Petroleum Corporation","9.71","835989188.74","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tplm",
"TRT","Trio-Tech International","3.05","10699567.75","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trt",
"HTM","U.S. Geothermal Inc.","0.745","76700862.61","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"UAMY","United States Antimony Corporation","1.86","117858044.4","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/uamy",
"UUU","Universal Security Instruments, Inc.","4.45","10181097.15","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/uuu",
"UQM","UQM TECHNOLOGIES INC","2.08","78101834.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/uqm",
"URG","Ur Energy Inc","1.04","133859629.28","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urg",
"URZ","Uranerz Energy Corporation","1.36","116738420.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urz",
"UEC","Uranium Energy Corp.","1.32","118599767.88","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/uec",
"VTG","Vantage Drilling Company","1.7","520271223.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vtg",
"VSB","VantageSouth Bancshares, Inc.","6.01","332138575.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vsb",
"VSR","Versar, Inc.","3.62","35158649.08","n/a","1986","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsr",
"VII","Vicon Industries, Inc.","2.64","11890256.4","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vii",
"VHC","VirnetX Holding Corp","14.07","724869051.69","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"VGZ","Vista Gold Corporation","0.442","36365645.914","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vgz",
"EAD","Wells Fargo Advantage Income Opportunities Fund","9.59","680726979.59","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ead",
"ERC","Wells Fargo Advantage Multi-Sector Income Fund","14.75","620311250","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/erc",
"ERH","Wells Fargo Advantage Utilities and High Income Fund","12.81","118251454.23","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/erh",
"WGA","Wells-Gardner Electronics Corporation","1.68","19775280","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/wga",
"SBI","Western Asset Intermediate Muni Fund Inc","9.74","137109142.36","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/sbi",
"WRN","Western Copper and Gold Corporation","0.92","86189222.04","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"WYY","WidePoint Corporation","1.39","101421807.31","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wyy",
"WTT","Wireless Telecom Group,  Inc.","2.71","52063045.76","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"ZBB","ZBB Energy Corporation","1.38","33196198.08","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/zbb",
